,Rurality,University,GPA,GAMSAT,Final Combo Score,Raw Combo Score,Deakin Bonus,ANU Bonus,MQ Bonus (GPA),Notes,
251,Non-Rural,The University of Queensland,6.85714,70,1.67959142857143,1.67959142857143,0,0,0,-,
252,Non-Rural,The University of Queensland,6.94,68.6666666666667,1.67809523809524,1.67809523809524,0,0,0,-,
253,Non-Rural,The University of Queensland,7,67.6666666666667,1.67666666666667,1.67666666666667,0,2,0,-,
254,Non-Rural,The University of Queensland,7,67.6666666666667,1.67666666666667,1.67666666666667,4,4,0,UQ RMP,
255,Non-Rural,The University of Queensland,6.6,73.3333333333333,1.67619047619048,1.67619047619048,2,0,0,-,
256,Non-Rural,The University of Queensland,6.75,70.6666666666667,1.67095238095238,1.67095238095238,0,0,0,-,
257,Non-Rural,The University of Queensland,6.75,70.6666666666667,1.67095238095238,1.67095238095238,0,0,0,UQ WideBay program placed as first preference,
258,Non-Rural,The University of Queensland,6.74,70.6666666666667,1.66952380952381,1.66952380952381,0,0,0,B.Medsci,
259,Non-Rural,The University of Queensland,6.888,68.3333333333333,1.66733333333333,1.66733333333333,0,0,0,-,
260,Non-Rural,The University of Queensland,7,66.6666666666667,1.66666666666667,1.66666666666667,0,0,0,-,
261,Non-Rural,The University of Queensland,6.875,68.3333333333333,1.66547619047619,1.66547619047619,0,0,0,-,
262,Non-Rural,The University of Queensland,6.942,67.3333333333333,1.66504761904762,1.66504761904762,0,0,0,RMP,
263,Non-Rural,The University of Queensland,6.42,74.6666666666667,1.66380952380952,1.66380952380952,0,0,0,forgor GAM,
264,Non-Rural,The University of Queensland,7,66,1.66,1.66,0,0,0,PhD,
265,Non-Rural,The University of Queensland,7,65.6666666666667,1.65666666666667,1.65666666666667,0,2,0,GAM,
266,Non-Rural,The University of Queensland,6.88,67.3333333333333,1.65619047619048,1.65619047619048,0,0,0,-,
267,Non-Rural,The University of Queensland,6.755,68.6666666666667,1.65166666666667,1.65166666666667,0,2,0,-,
268,Non-Rural,The University of Queensland,7,65,1.65,1.65,0,2,0,"Portfolio-average, Rural Medical Program Applicant",
269,Non-Rural,The University of Queensland,7,64.3333333333333,1.64333333333333,1.64333333333333,0,2,0,-,
270,Non-Rural,The University of Queensland,6.833333,66.6666666666667,1.6428570952381,1.6428570952381,0,0,0,Wide bay stream for uq,
271,Non-Rural,The University of Queensland,7,64,1.64,1.64,4,0,0,-,
272,Non-Rural,The University of Queensland,7,63.6666666666667,1.63666666666667,1.63666666666667,4,2,0,-,
273,Non-Rural,The University of Queensland,7,63.6666666666667,1.63666666666667,1.63666666666667,0,4,0,-,
274,Non-Rural,The University of Queensland,7,63.6666666666667,1.63666666666667,1.63666666666667,0,2,0,UQ Wide Bay,
275,Non-Rural,The University of Queensland,7,63.3333333333333,1.63333333333333,1.63333333333333,0,0,0,-,
276,Non-Rural,The University of Queensland,6.6,69,1.63285714285714,1.63285714285714,0,0,0,-,
277,Non-Rural,The University of Queensland,6.5,69.6666666666667,1.6252380952381,1.6252380952381,0,2,0,-,
278,Non-Rural,The University of Queensland,6.3,70.3333333333333,1.60333333333333,1.60333333333333,0,2,0,-,
279,Non-Rural,The University of Western Australia,6.719,82.75,1.78735714285714,1.78735714285714,0,0,0,-,
280,Non-Rural,The University of Western Australia,6.95,74.25,1.73535714285714,1.73535714285714,0,0,0,-,
281,Non-Rural,The University of Western Australia,6.2,83.75,1.72321428571429,1.72321428571429,0,0,0,-,
282,Non-Rural,The University of Western Australia,6.826,73.75,1.71264285714286,1.71264285714286,0,0,0,-,
283,Non-Rural,The University of Western Australia,6.97,70.75,1.70321428571429,1.70321428571429,0,0,0,WA resident,
284,Non-Rural,The University of Western Australia,6.6,75,1.69285714285714,1.69285714285714,2,4,0,"WA Resident, Masters by Coursework and Research complete",
285,Non-Rural,The University of Western Australia,7,69,1.69,1.69,0,0,0,Non-WA resident,
286,Non-Rural,The University of Western Australia,6.854,70,1.67914285714286,1.67914285714286,0,0,0,Non-WA resident,
287,Non-Rural,The University of Western Australia,6.274,78,1.67628571428571,1.67628571428571,0,0,0,Non-WA resident,
288,Non-Rural,The University of Western Australia,6.917,68,1.66814285714286,1.66814285714286,0,0,0,-,
289,Non-Rural,The University of Western Australia,7,66.75,1.6675,1.6675,0,0,0,WA resident,
290,Non-Rural,The University of Western Australia,6.741,70,1.663,1.663,0,0,0,-,
291,Non-Rural,The University of Western Australia,6.774,69.5,1.66271428571429,1.66271428571429,0,0,0,-,
292,Non-Rural,The University of Western Australia,7,66,1.66,1.66,2,0,0,-,
293,Non-Rural,The University of Western Australia,6.917,66.75,1.65564285714286,1.65564285714286,0,0,0,-,
294,Non-Rural,The University of Western Australia,7,65.5,1.655,1.655,4,4,0,"Strong protfolio submitted to UOW (i.e. community engagement, leadership, research contributions etc), but still no offer because GPA is based on a degree I did nearly 10 years ago.",
295,Non-Rural,The University of Western Australia,6.9063,66.75,1.65411428571429,1.65411428571429,0,0,0,-,
296,Non-Rural,The University of Western Australia,6.969,65.75,1.65307142857143,1.65307142857143,0,0,0,-,
297,Non-Rural,The University of Western Australia,6.95,66,1.65285714285714,1.65285714285714,0,2,0,-,
298,Non-Rural,The University of Western Australia,6.47,72.75,1.65178571428571,1.65178571428571,2,0,0,-,
299,Non-Rural,The University of Western Australia,7,65,1.65,1.65,0,0,0,-,
300,Non-Rural,The University of Western Australia,6.41,72.25,1.63821428571429,1.63821428571429,0,0,0,-,
301,Non-Rural,The University of Wollongong,5.5,77.5,=(C303/7+D303/100),1.73071428571429,0,0,0,below average portfolio,
302,Non-Rural,The University of Wollongong,5.5,72.25,=(C304/7+D304/100),1.70535714285714,0,0,0,-,
303,Non-Rural,The University of Wollongong,5.5,72.5,=(C305/7+D305/100),1.68628571428571,0,0,0,-,
304,Non-Rural,The University of Wollongong,5.5,73.25,=(C306/7+D306/100),1.66707142857143,0,0,0,average portfolio,
305,Non-Rural,The University of Wollongong,5.5,69,=(C307/7+D307/100),1.65328571428571,0,0,0,-,
306,Non-Rural,The University of Wollongong,5.5,68.25,=(C308/7+D308/100),1.65278571428571,0,2,0,-,
307,Non-Rural,The University of Wollongong,5.5,68.75,=(C309/7+D309/100),1.63907142857143,0,2,0,-,
308,Non-Rural,The University of Wollongong,5.5,72.75,=(C310/7+D310/100),1.63821428571429,0,0,0,-,
309,Non-Rural,The University of Wollongong,5.5,72,=(C311/7+D311/100),1.63214285714286,4,2,0,"GAM, strong UoW portfolio",
310,Non-Rural,The University of Wollongong,5.5,68.5,=(C312/7+D312/100),1.59928571428571,2,4,0,"no idea what a strong portfolio looks like, but think it was ok?",
311,Non-Rural,The University of Wollongong,5.5,61.25,=(C313/7+D313/100),1.59821428571429,0,0,0,-,
312,Non-Rural,The University of Wollongong,5.5,72.25,=(C314/7+D314/100),1.58007142857143,0,0,0,average portfolio,
313,Non-Rural,The University of Wollongong,5.5,68,=(C315/7+D315/100),1.58,0,0,0,-,
314,Non-Rural,The University of Wollongong,5.5,68,=(C316/7+D316/100),1.58,2,0,0,-,
315,Non-Rural,The University of Wollongong,5.5,73.25,=(C317/7+D317/100),1.57535714285714,0,0,0,-,
316,Non-Rural,The University of Wollongong,5.5,64.5,=(C318/7+D318/100),1.56685714285714,4,0,0,-,
317,Non-Rural,The University of Wollongong,5.5,73,=(C319/7+D319/100),1.55742857142857,0,0,0,-,
318,Non-Rural,The University of Wollongong,5.5,66.75,=(C320/7+D320/100),1.53292857142857,2,0,0,-,
319,Non-Rural,The University of Wollongong,5.5,69.5,=(C321/7+D321/100),1.52242857142857,0,0,0,-,
320,Non-Rural,The University of Wollongong,5.5,70.25,=(C322/7+D322/100),1.5195,2,0,0,-,
321,Non-Rural,The University of Wollongong,5.5,72.25,=(C323/7+D323/100),1.51821428571429,0,0,0,-,
322,Non-Rural,The University of Wollongong,5.5,71,=(C324/7+D324/100),1.51714285714286,0,0,0,-,
323,Non-Rural,The University of Wollongong,5.5,69.5,=(C325/7+D325/100),1.51271428571429,2,2,0,-,
324,Non-Rural,The University of Wollongong,5.5,66.5,=(C326/7+D326/100),1.50785714285714,2,0,0,"strong portfolio, second bottom CASPER",
325,Rural,Australian National University,6.875,76.75,1.78463571428571,1.74964285714286,0,2,0,-,
326,Rural,Australian National University,6.1,61,1.48142857142857,1.48142857142857,0,0,0,-,
327,Rural,Deakin University,6.969,70.75,1.94150142857143,1.70307142857143,14,0,0,Rural Medical Program applicant,
328,Rural,Deakin University,7,58.75,1.80975,1.5875,14,0,0,-,
329,Rural,Deakin University,7,64,1.804,1.64,10,0,0,-,
330,Rural,Deakin University,6.375,68.25,1.7844,1.59321428571429,12,0,3,Deakin RTS,
331,Rural,Deakin University,6.719,62.5,1.77504,1.58485714285714,12,0,0,-,
332,Rural,Deakin University,6.15,67.5,1.77107142857143,1.55357142857143,14,0,0,-,
333,Rural,Deakin University,6.84,63.75,1.74381428571429,1.61464285714286,8,0,0,-,
334,Rural,Deakin University,6.5,61.25,1.726,1.54107142857143,12,0,0,-,
335,Rural,Deakin University,6.33,64.5,1.70421428571429,1.54928571428571,10,2,3,"Rural, GAM, Strong portfolio",
336,Rural,Deakin University,6.74,58.25,1.69989285714286,1.54535714285714,10,0,0,-,
337,Rural,Deakin University,6.663,60,1.67600571428571,1.55185714285714,8,0,0,RTS,
338,Rural,Deakin University,6.07,65,1.66885714285714,1.51714285714286,10,0,0,RTS,
339,Rural,Deakin University,5.812,65.5,1.66352,1.48528571428571,12,0,0,-,
340,Rural,Deakin University,6.1,59,1.6368,1.46142857142857,12,0,0,-,
341,Rural,Deakin University,6.39682416667,58.25,1.6160385857148,1.49633202381,8,0,0,-,
342,Rural,Deakin University,6.365,60.25,1.60249285714286,1.51178571428571,6,0,0,-,
343,Rural,Deakin University,5.17,70,1.58242857142857,1.43857142857143,10,0,0,RTS,
344,Rural,Deakin University,5.6,73,1.53,1.53,0,0,0,Rural Training Scheme applicant,
345,Rural,Griffith University,6.926,72.5,1.71442857142857,1.71442857142857,0,0,0,-,
346,Rural,Griffith University,6.922,64.25,1.63135714285714,1.63135714285714,0,0,0,-,
347,Rural,Griffith University,6.375,68.75,1.59821428571429,1.59821428571429,0,0,0,-,
348,Rural,Griffith University,6.93,59.25,1.5825,1.5825,6,0,0,GAM,
349,Rural,Griffith University,6.55,64.5,1.58071428571429,1.58071428571429,0,0,0,-,
350,Rural,Griffith University,6.813,60.25,1.57578571428571,1.57578571428571,0,0,0,-,
351,Rural,Griffith University,6.188,68.75,1.5715,1.5715,0,0,0,-,
352,Rural,Griffith University,6.688,61,1.56542857142857,1.56542857142857,14,0,0,-,
353,Rural,Griffith University,6.851,58.25,1.56121428571429,1.56121428571429,0,0,0,-,
354,Rural,Griffith University,6.375,64.75,1.55821428571429,1.55821428571429,6,2,0,-,
355,Rural,Griffith University,6,67.5,1.53214285714286,1.53214285714286,0,0,0,-,
356,Rural,Griffith University,5.5625,72.5,1.51964285714286,1.51964285714286,8,0,0,Non UQ RMP,
357,Rural,Griffith University,6.167,62.5,1.506,1.506,8,0,3,NSB,
358,Rural,Griffith University,5.469,70,1.48128571428571,1.48128571428571,0,0,0,-,
359,Rural,Griffith University,5.649,66.25,1.4695,1.4695,14,0,0,-,
360,Rural,Griffith University,6.3,54.5,1.445,1.445,0,0,0,-,
361,Rural,The University of Melbourne,6.79,76.3333333333333,1.73333333333333,1.73333333333333,4,0,3,-,
362,Rural,The University of Melbourne,7,70,1.7,1.7,8,0,0,-,
363,Rural,The University of Melbourne,6.675,72.6666666666667,1.6802380952381,1.6802380952381,8,0,0,-,
364,Rural,The University of Melbourne,6.38,74.6666666666667,1.65809523809524,1.65809523809524,12,0,0,Applied GAM.,
365,Rural,The University of Melbourne,6.398,71.6666666666667,1.63066666666667,1.63066666666667,8,0,0,"Average portfolio (PhD, volunteer work)",
366,Rural,The University of Melbourne,6.78,65.6666666666667,1.6252380952381,1.6252380952381,8,0,0,-,
367,Rural,The University of Melbourne,6.75,65.6666666666667,1.62095238095238,1.62095238095238,6,0,3,-,
368,Rural,The University of Melbourne,6.65,66.6666666666667,1.61666666666667,1.61666666666667,6,4,0,"GAM, strong portfolio",
369,Rural,The University of Melbourne,6.3,71.6666666666667,1.61666666666667,1.61666666666667,4,0,0,-,
370,Rural,The University of Melbourne,6.875,62.6666666666667,1.60880952380952,1.60880952380952,0,0,0,Received unimelb rural med interview offer,
371,Rural,The University of Melbourne,6.007,73.6666666666667,1.59480952380952,1.59480952380952,4,0,0,-,
372,Rural,The University of Melbourne,6.188,67.6666666666667,1.56066666666667,1.56066666666667,8,0,0,-,
373,Rural,The University of Melbourne,6.67,54.6666666666667,1.49952380952381,1.49952380952381,0,0,0,GAM,
374,Rural,The University of Melbourne,5.95,64,1.49,1.49,0,0,0,No idea strength of portfolio,
375,Rural,The University of Melbourne,6.2,60.3333333333333,1.48904761904762,1.48904761904762,0,0,0,-,
376,Rural,The University of Melbourne,5.8,65.3333333333333,1.48190476190476,1.48190476190476,8,0,0,-,
377,Rural,The University of Notre Dame Fremantle,6.97,64.6666666666667,1.64238095238095,1.64238095238095,0,0,0,WA resident,
378,Rural,The University of Notre Dame Fremantle,6.3,69.6666666666667,1.59666666666667,1.59666666666667,0,0,0,"WA resident, portfolio above average",
379,Rural,The University of Notre Dame Fremantle,5.708,73,1.54542857142857,1.54542857142857,10,0,0,"WA resident, Strong Portfolio",
380,Rural,The University of Notre Dame Fremantle,6.48,58,1.50571428571429,1.50571428571429,0,0,0,WA Resident & Rural applicant,
381,Rural,The University of Notre Dame Fremantle,6,60,1.45714285714286,1.45714285714286,0,0,0,Very strong portfolio of running volunteer programs and publications,
382,Rural,The University of Notre Dame Fremantle,6.3,53.6666666666667,1.43666666666667,1.43666666666667,8,0,3,Rural experience and various long standing experiences- ?above average,
383,Rural,The University of Notre Dame Fremantle,5.396,57.3333333333333,1.34419047619048,1.34419047619048,0,0,0,"WA resident, strong portfolio, applied for BMP and CSP to increase my chances",
384,Rural,The University of Notre Dame Sydney,6.5,66.6666666666667,1.5952380952381,1.5952380952381,0,0,0,average portfolio strength,
385,Rural,The University of Notre Dame Sydney,6.5,65.6666666666667,1.5852380952381,1.5852380952381,2,0,0,Portolio - Strong,
386,Rural,The University of Notre Dame Sydney,6.384,65.3333333333333,1.56533333333333,1.56533333333333,0,0,3,I'd say it was aight,
387,Rural,The University of Notre Dame Sydney,6.15,67,1.54857142857143,1.54857142857143,0,0,0,-,
388,Rural,The University of Notre Dame Sydney,6.895,55.3333333333333,1.53833333333333,1.53833333333333,4,0,0,-,
389,Rural,The University of Notre Dame Sydney,6.2,60.3333333333333,1.48904761904762,1.48904761904762,0,0,0,Above average,
390,Rural,The University of Queensland,6.859,74.6666666666667,1.72652380952381,1.72652380952381,0,0,0,"Duplicate entry, Tier 1 RMP (Bundaberg)",
391,Rural,The University of Queensland,6.85,74.6666666666667,1.7252380952381,1.7252380952381,0,0,0,-,
392,Rural,The University of Queensland,6.885,72.6666666666667,1.7102380952381,1.7102380952381,2,0,0,-,
393,Rural,The University of Queensland,7,65.6666666666667,1.65666666666667,1.65666666666667,0,2,0,-,
394,Rural,The University of Queensland,7,63,1.63,1.63,0,0,0,-,
395,Rural,The University of Queensland,6.833,64,1.61614285714286,1.61614285714286,0,0,0,-,
396,Rural,The University of Queensland,6.962,60.3333333333333,1.59790476190476,1.59790476190476,4,0,0,-,
397,Rural,The University of Queensland,6.619,64.6666666666667,1.5922380952381,1.5922380952381,0,0,0,-,
398,Rural,The University of Queensland,6.478,64.6666666666667,1.57209523809524,1.57209523809524,0,0,0,UQ RMP,
399,Rural,The University of Queensland,6.474,63.6666666666667,1.56152380952381,1.56152380952381,2,0,0,Central Queensland-Wide bay region MMI,
400,Rural,The University of Queensland,6.2,67.3333333333333,1.55904761904762,1.55904761904762,10,0,3,-,
401,Rural,The University of Queensland,6.344,65,1.55628571428571,1.55628571428571,0,0,0,-,
402,Rural,The University of Queensland,5.9,68.6666666666667,1.52952380952381,1.52952380952381,0,0,0,Completing Bachelor of Occupational Therapy at UQ,
403,Rural,The University of Queensland,6.4,58,1.49428571428571,1.49428571428571,4,0,0,I live in one of the towns this stream is going to be held at,
404,Rural,The University of Queensland,6.216,60,1.488,1.488,4,0,0,-,
405,Rural,The University of Queensland,6.26,57,1.46428571428571,1.46428571428571,0,0,0,RMP,
406,Rural,The University of Queensland,5.9,59.3333333333333,1.43619047619048,1.43619047619048,4,0,0,RMP,
407,Rural,The University of Queensland,5.85,55,1.38571428571429,1.38571428571429,8,0,0,-,
408,Rural,The University of Western Australia,6.76,73.75,1.70321428571429,1.70321428571429,8,0,0,WA resident,
409,Rural,The University of Western Australia,5.893,61.25,1.45435714285714,1.45435714285714,8,0,5,WA resident,
410,Rural,The University of Wollongong,5.5,74.25,=(C412/7+D412/100),1.61292857142857,4,0,0,Above average portfolio,
411,Rural,The University of Wollongong,5.5,59,=(C413/7+D413/100),1.58714285714286,8,0,0,-,
412,Rural,The University of Wollongong,5.5,59,=(C414/7+D414/100),1.57957142857143,8,0,5,-,
413,Rural,The University of Wollongong,5.5,62.25,=(C415/7+D415/100),1.52578571428571,6,0,0,"Portfolio strong because received unda interview offer in 2021 with 59, 6.3",
414,Rural,The University of Wollongong,5.5,59,=(C416/7+D416/100),1.51142857142857,0,0,0,Strong portfolio,
415,Rural,The University of Wollongong,5.5,60.5,=(C417/7+D417/100),1.46214285714286,8,0,0,"WA resident, above average/strong portfolio with diverse experiences and indigenous/rural experiences",
416,Rural,The University of Wollongong,5.5,61.75,=(C418/7+D418/100),1.40621428571429,2,0,0,Above average (Rural Health Care experience + upbringing),
417,Rural,The University of Wollongong,5.5,54.5,=(C419/7+D419/100),1.295,0,0,0,Portfolio [i believe it was] strong,
418,,,,,,,,,,,
419,,,,,,,,,,,
